INCIDENT_KEY,OCCUR_DATE,OCCUR_TIME,BORO,LOC_OF_OCCUR_DESC,PRECINCT,JURISDICTION_CODE,LOC_CLASSFCTN_DESC,LOCATION_DESC,STATISTICAL_MURDER_FLAG,PERP_AGE_GROUP,PERP_SEX,PERP_RACE,VIC_AGE_GROUP,VIC_SEX,VIC_RACE,X_COORD_CD,Y_COORD_CD,Latitude,Longitude,Lon_Lat
33725015,08/12/2007,00:50:00,BRONX,,52,0,,,false,UNKNOWN,M,BLACK,<18,M,BLACK,1017541.562500000000000,255918.875000000000000,40.869058190000032,-73.879631730999961,POINT (-73.87963173099996 40.86905819000003)
182363095,05/06/2018,20:57:00,BROOKLYN,,73,0,,,false,,,,18-24,M,BLACK,1007685.750000000000000,187487.171875000000000,40.681262932000038,-73.915505254999971,POINT (-73.91550525499997 40.68126293200004)
68994302,12/17/2009,23:55:00,BROOKLYN,,75,0,,PVT HOUSE,false,25-44,M,BLACK,25-44,F,BLACK,1018807.687500000000000,184705.734375000000000,40.673592088000078,-73.875420083999984,POINT (-73.87542008399998 40.67359208800008)
28980868,05/12/2007,21:31:00,MANHATTAN,,28,0,,COMMERCIAL BLDG,false,UNKNOWN,M,BLACK,25-44,F,BLACK,997834.937500000000000,230900.046875000000000,40.800441056000068,-73.950934089999976,POINT (-73.95093408999998 40.80044105600007)
88329917,12/29/2012,22:28:00,QUEENS,,105,0,,PVT HOUSE,true,,,,25-44,M,BLACK,1060126.375000000000000,178704.250000000000000,40.656861710000044,-73.726533389999986,POINT (-73.72653338999999 40.656861710000044)
60025216,03/28/2009,23:50:00,QUEENS,,106,0,,,false,UNKNOWN,M,BLACK,18-24,M,WHITE HISPANIC,1027097.625000000000000,187588.015625000000000,40.681467047000069,-73.845516375999978,POINT (-73.84551637599998 40.68146704700007)
36379172,12/16/2007,02:52:00,BROOKLYN,,75,0,,MULTI DWELL - APT BUILD,false,UNKNOWN,M,BLACK,18-24,M,BLACK,1014591.812500000000000,182832.343750000000000,40.668465506000075,-73.890626837999946,POINT (-73.89062683799995 40.668465506000075)
51678152,09/26/2008,10:54:00,BROOKLYN,,69,0,,PVT HOUSE,true,,,,25-44,M,BLACK,1011719.750000000000000,172163.421875000000000,40.639191034000078,-73.901023346999978,POINT (-73.90102334699998 40.63919103400008)
140186726,12/15/2014,00:30:00,BROOKLYN,,67,0,,COMMERCIAL BLDG,true,,,,<18,M,BLACK,1002693.625000000000000,171002.906250000000000,40.636029061000045,-73.933549138999979,POINT (-73.93354913899998 40.636029061000045)
148865203,12/24/2015,22:55:00,BRONX,,46,0,,,true,<18,M,BLACK HISPANIC,<18,M,BLACK,1010778.250000000000000,251898.328125000000000,40.858045926000045,-73.904101207999986,POINT (-73.90410120799999 40.858045926000045)
197997725,06/03/2019,07:07:00,BROOKLYN,,75,2,,MULTI DWELL - PUBLIC HOUS,false,25-44,M,BLACK,18-24,M,BLACK,1016409.375000000000000,178125.484375000000000,40.65553981000005,-73.884097438999959,POINT (-73.88409743899996 40.65553981000005)
83859901,03/24/2012,00:43:00,BROOKLYN,,84,2,,MULTI DWELL - PUBLIC HOUS,false,18-24,M,BLACK,25-44,M,BLACK,988761.187500000000000,194229.640625000000000,40.699799330000076,-73.983732109999949,POINT (-73.98373210999995 40.699799330000076)
199247701,07/03/2019,00:04:00,QUEENS,,114,2,,MULTI DWELL - PUBLIC HOUS,false,<18,M,WHITE,25-44,M,WHITE HISPANIC,999925.312500000000000,214506.812500000000000,40.755442491000053,-73.943422118999933,POINT (-73.94342211899993 40.75544249100005)
92563658,09/11/2013,01:40:00,BRONX,,42,0,,,false,18-24,M,WHITE HISPANIC,18-24,M,BLACK HISPANIC,1010568.000000000000000,244918.843750000000000,40.838889939000069,-73.904888660999973,POINT (-73.90488866099997 40.83888993900007)
168080334,08/12/2017,23:34:00,BROOKLYN,,71,0,,,false,25-44,M,BLACK,25-44,M,BLACK,997696.250000000000000,182040.875000000000000,40.666334881000068,-73.951532651999969,POINT (-73.95153265199997 40.66633488100007)
150543224,02/19/2016,23:50:00,MANHATTAN,,32,0,,,false,25-44,M,BLACK,25-44,M,BLACK,1000927.562500000000000,236479.765625000000000,40.815750544000025,-73.939749995999989,POINT (-73.93974999599999 40.815750544000025)
32178480,06/12/2007,00:38:00,BRONX,,47,0,,,false,65+,M,BLACK,25-44,M,BLACK,1026071.875000000000000,259029.531250000000000,40.877559682000026,-73.84876997899994,POINT (-73.84876997899994 40.87755968200003)
80149332,08/04/2011,23:15:00,BRONX,,42,0,,MULTI DWELL - APT BUILD,false,,,,<18,F,BLACK,1013251.125000000000000,243004.640625000000000,40.833627604000071,-73.895200178999971,POINT (-73.89520017899997 40.83362760400007)
159596333,12/22/2016,21:20:00,BROOKLYN,,77,0,,,false,,,,18-24,F,BLACK,998493.875000000000000,186459.890625000000000,40.678462840000066,-73.948648168999966,POINT (-73.94864816899997 40.678462840000066)
222075197,12/20/2020,15:08:00,QUEENS,,103,0,,COMMERCIAL BLDG,false,18-24,M,WHITE HISPANIC,18-24,M,ASIAN / PACIFIC ISLANDER,1035884.437500000000000,195283.906250000000000,40.702543552000066,-73.813777042999959,POINT (-73.81377704299996 40.702543552000066)
169924413,09/29/2017,19:30:00,BRONX,,49,0,,,true,45-64,M,BLACK,25-44,M,BLACK,1020929.187500000000000,254200.828125000000000,40.864329253000051,-73.867392778999942,POINT (-73.86739277899994 40.86432925300005)
36362038,12/16/2007,17:30:00,MANHATTAN,,28,0,,,false,18-24,M,BLACK,25-44,F,BLACK,999028.812500000000000,231930.578125000000000,40.803267666000067,-73.946619670999951,POINT (-73.94661967099995 40.80326766600007)
52409038,10/22/2008,18:53:00,BRONX,,52,0,,,false,25-44,M,BLACK,25-44,M,BLACK,1015587.562500000000000,256445.359375000000000,40.870510382000077,-73.886694186999989,POINT (-73.88669418699999 40.87051038200008)
217077237,08/26/2020,18:15:00,QUEENS,,113,0,,,false,,,,18-24,M,BLACK,1053352.500000000000000,191764.078125000000000,40.692763313000057,-73.750813258999983,POINT (-73.75081325899998 40.69276331300006)
159282177,12/12/2016,19:22:00,BROOKLYN,,75,0,,,false,,,,25-44,M,BLACK,1014473.187500000000000,184104.640625000000000,40.671958080000024,-73.891048746999957,POINT (-73.89104874699996 40.671958080000024)
229507142,06/11/2021,22:50:00,QUEENS,,113,0,,,true,25-44,M,BLACK,25-44,M,BLACK,1048630,192944,40.696037527000044,-73.76783154699996,POINT (-73.76783154699996 40.696037527000044)
10187489,01/15/2006,20:00:00,BRONX,,45,0,,MULTI DWELL - APT BUILD,true,25-44,M,WHITE,25-44,M,WHITE,1032035.875000000000000,248097.890625000000000,40.847525407000035,-73.827281637999988,POINT (-73.82728163799999 40.847525407000035)
62525250,06/07/2009,00:10:00,QUEENS,,105,0,,,false,<18,M,BLACK,18-24,M,BLACK,1057585.000000000000000,180908.000000000000000,40.662931904000061,-73.735668803999943,POINT (-73.73566880399994 40.66293190400006)
229507546,06/12/2021,14:24:00,BRONX,,41,0,,,false,25-44,M,BLACK,25-44,F,BLACK,1012076,239818,40.82488497200006,-73.89945993699997,POINT (-73.89945993699997 40.82488497200006)
49514585,07/29/2008,17:35:00,BROOKLYN,,81,0,,MULTI DWELL - PUBLIC HOUS,false,UNKNOWN,U,UNKNOWN,25-44,M,BLACK HISPANIC,1005218.000000000000000,190528.000000000000000,40.689615497000034,-73.924393111999962,POINT (-73.92439311199996 40.689615497000034)
73063488,06/06/2010,05:18:00,BROOKLYN,,75,0,,,false,,,,18-24,M,BLACK HISPANIC,1014720.000000000000000,182857.000000000000000,40.668532742000025,-73.890164642999935,POINT (-73.89016464299993 40.668532742000025)
75432709,11/06/2010,03:30:00,BROOKLYN,,75,0,,,false,,,,18-24,M,BLACK,1012667.812500000000000,183036.937500000000000,40.669033454000044,-73.897561504999942,POINT (-73.89756150499994 40.66903345400004)
160509155,01/21/2017,19:43:00,BROOKLYN,,73,0,,FAST FOOD,false,18-24,M,BLACK,18-24,M,BLACK,1008996.250000000000000,186265.921875000000000,40.677907312000059,-73.910784812999964,POINT (-73.91078481299996 40.67790731200006)
137473574,06/29/2014,04:00:00,BROOKLYN,,77,0,,,false,18-24,M,BLACK,18-24,M,BLACK,1005558.500000000000000,185072.937500000000000,40.674641782000037,-73.923182555999972,POINT (-73.92318255599997 40.67464178200004)
70881715,01/24/2010,04:02:00,BROOKLYN,,83,0,,DRUG STORE,false,UNKNOWN,M,BLACK,25-44,M,BLACK,1006057.437500000000000,190747.859375000000000,40.690216932000055,-73.921365481999942,POINT (-73.92136548199994 40.69021693200006)
226654025,04/07/2021,01:08:00,BRONX,,40,0,,,false,,,,25-44,M,BLACK,1010753,234768,40.81102821500008,-73.90426016799995,POINT (-73.90426016799995 40.81102821500008)
136811337,05/18/2014,17:46:00,BROOKLYN,,75,0,,,false,,,,18-24,M,BLACK HISPANIC,1015728.000000000000000,188259.000000000000000,40.683356477000075,-73.88650582799994,POINT (-73.88650582799994 40.683356477000075)
94250212,12/31/2013,00:01:00,BROOKLYN,,73,2,,MULTI DWELL - PUBLIC HOUS,false,18-24,M,BLACK,18-24,M,BLACK,1009346.562500000000000,183819.437500000000000,40.671191279000027,-73.909530955999969,POINT (-73.90953095599997 40.67119127900003)
236362255,11/16/2021,08:33:00,MANHATTAN,,28,0,,,false,<18,M,BLACK,18-24,M,BLACK,997967,234809,40.811169851000045,-73.95044910699994,POINT (-73.95044910699994 40.811169851000045)
55449314,01/05/2009,21:58:00,MANHATTAN,,23,2,,MULTI DWELL - PUBLIC HOUS,false,UNKNOWN,U,UNKNOWN,25-44,M,WHITE HISPANIC,1001746.937500000000000,228590.171875000000000,40.794094197000049,-73.936810380999987,POINT (-73.93681038099999 40.79409419700005)
23733992,08/06/2006,21:32:00,BRONX,,42,0,,,false,18-24,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC,1008798.000000000000000,238971.000000000000000,40.822569916000077,-73.91130716899994,POINT (-73.91130716899994 40.82256991600008)
231635823,07/30/2021,16:30:00,QUEENS,,113,0,,,false,,,,18-24,M,BLACK,1049191,195275,40.70243145800004,-73.76578597799994,POINT (-73.76578597799994 40.70243145800004)
24224969,09/08/2006,22:15:00,BRONX,,40,0,,MULTI DWELL - APT BUILD,true,18-24,M,BLACK,18-24,M,BLACK,1005293.937500000000000,237196.609375000000000,40.817708757000048,-73.923973240999942,POINT (-73.92397324099994 40.81770875700005)
52380391,10/21/2008,01:55:00,STATEN ISLAND,,120,0,,,false,18-24,M,BLACK,18-24,M,BLACK,962748.000000000000000,174174.000000000000000,40.644726131000027,-74.077483158999939,POINT (-74.07748315899994 40.64472613100003)
235839217,11/02/2021,09:06:00,BRONX,,52,0,,,false,25-44,M,WHITE HISPANIC,25-44,M,BLACK HISPANIC,1014487,254336,40.86472467400005,-73.89068300599996,POINT (-73.89068300599996 40.86472467400005)
16733761,06/08/2006,15:23:00,QUEENS,,113,0,,NONE,false,25-44,M,BLACK,25-44,F,BLACK,1052882.875000000000000,191591.796875000000000,40.692294097000058,-73.75250850499998,POINT (-73.75250850499998 40.69229409700006)
33493584,07/31/2007,01:32:00,BROOKLYN,,79,0,,,false,,,,25-44,M,BLACK,999880.250000000000000,190399.359375000000000,40.689273444000037,-73.943640751999965,POINT (-73.94364075199996 40.68927344400004)
84830052,05/19/2012,03:59:00,QUEENS,,113,0,,PVT HOUSE,true,25-44,M,BLACK,18-24,M,BLACK,1047846.937500000000000,194354.593750000000000,40.699914928000055,-73.770642127999963,POINT (-73.77064212799996 40.699914928000055)
38285830,01/24/2008,15:04:00,MANHATTAN,,23,0,,MULTI DWELL - APT BUILD,false,18-24,M,BLACK HISPANIC,18-24,M,BLACK HISPANIC,999483.875000000000000,228041.187500000000000,40.792591574000028,-73.944984786999953,POINT (-73.94498478699995 40.79259157400003)
54810803,12/11/2008,21:00:00,BRONX,,46,0,,,false,18-24,M,BLACK,<18,M,BLACK,1011881.000000000000000,250411.000000000000000,40.85396027400003,-73.900120874999971,POINT (-73.90012087499997 40.85396027400004)
79008022,05/27/2011,22:13:00,MANHATTAN,,9,0,,,false,,,,18-24,M,BLACK HISPANIC,990397.937500000000000,204360.781250000000000,40.727605913000048,-73.977820015999953,POINT (-73.97782001599995 40.72760591300005)
146462285,09/25/2015,21:15:00,BRONX,,42,2,,MULTI DWELL - PUBLIC HOUS,false,,,,25-44,M,BLACK,1009695.250000000000000,243534.765625000000000,40.835093604000065,-73.908048012999984,POINT (-73.90804801299998 40.835093604000065)
186606589,08/17/2018,19:57:00,BROOKLYN,,73,0,,,false,18-24,M,BLACK,18-24,M,BLACK,1007762.937500000000000,185203.109375000000000,40.674993493000045,-73.915234928999951,POINT (-73.91523492899995 40.674993493000045)
72181025,04/12/2010,14:56:00,BRONX,,42,2,,MULTI DWELL - PUBLIC HOUS,false,25-44,M,BLACK,25-44,F,BLACK HISPANIC,1009575.687500000000000,242381.078125000000000,40.831927409000059,-73.908484439999938,POINT (-73.90848443999994 40.83192740900006)
229540933,06/14/2021,22:19:00,BROOKLYN,,67,0,,,false,,,,25-44,M,BLACK,997629,172369,40.63978779400002,-73.95179424699995,POINT (-73.95179424699995 40.63978779400002)
235116950,10/17/2021,14:02:00,BRONX,,49,0,,,false,18-24,M,BLACK,25-44,M,BLACK,1019677,245233,40.839720362000044,-73.87196727499997,POINT (-73.87196727499997 40.839720362000044)
23354060,06/28/2006,08:26:00,MANHATTAN,,24,0,,,false,UNKNOWN,M,UNKNOWN,25-44,M,BLACK,995583.562500000000000,231074.015625000000000,40.800921727000059,-73.959065522999936,POINT (-73.95906552299994 40.80092172700006)
139446952,10/31/2014,04:00:00,QUEENS,,110,0,,BAR/NIGHT CLUB,true,,,,25-44,M,BLACK,1019164.000000000000000,210169.000000000000000,40.743481264000025,-73.874003536999965,POINT (-73.87400353699996 40.743481264000025)
74479751,09/06/2010,00:41:00,BROOKLYN,,75,0,,PVT HOUSE,false,,,,25-44,F,BLACK HISPANIC,1018550.125000000000000,186754.187500000000000,40.679215627000076,-73.876338177999969,POINT (-73.87633817799997 40.679215627000076)
238009968,12/18/2021,00:15:00,BROOKLYN,,62,0,,PVT HOUSE,true,25-44,M,BLACK,25-44,M,BLACK HISPANIC,981800,162898,40.61380164800004,-74.00882583999999,POINT (-74.00882583999999 40.61380164800004)
94985606,02/19/2014,14:42:00,BRONX,,49,0,,,false,18-24,M,BLACK HISPANIC,65+,F,BLACK,1021186.625000000000000,247214.578125000000000,40.845153024000069,-73.866500541999983,POINT (-73.866500542 40.84515302400007)
80855402,09/23/2011,04:23:00,BROOKLYN,,71,0,,,true,,,,18-24,M,BLACK,997874.000000000000000,180875.000000000000000,40.663134540000044,-73.950894283999958,POINT (-73.95089428399996 40.663134540000044)
168306062,08/19/2017,17:15:00,BROOKLYN,,73,0,,,false,18-24,M,BLACK,18-24,M,BLACK,1011263.000000000000000,182761.000000000000000,40.668280465000066,-73.902626645999987,POINT (-73.90262664599999 40.668280465000066)
142414015,04/24/2015,16:48:00,BROOKLYN,,75,0,,,false,18-24,M,BLACK,18-24,M,BLACK,1012777.125000000000000,182476.500000000000000,40.667494827000041,-73.897169829999939,POINT (-73.89716982999994 40.66749482700004)
85250456,06/13/2012,10:43:00,BRONX,,43,0,,,false,,,,18-24,M,WHITE HISPANIC,1021607.187500000000000,244511.296875000000000,40.837731544000064,-73.864995553999961,POINT (-73.86499555399996 40.837731544000064)
49255314,07/26/2008,18:54:00,BROOKLYN,,81,0,,MULTI DWELL - PUBLIC HOUS,false,18-24,M,BLACK,18-24,M,BLACK,1003167.312500000000000,190352.140625000000000,40.689137425000069,-73.93178815899995,POINT (-73.93178815899995 40.68913742500007)
87349060,10/21/2012,21:36:00,STATEN ISLAND,,120,0,,,false,,,,18-24,M,BLACK HISPANIC,941189.125000000000000,169903.500000000000000,40.63292595300004,-74.155142445999957,POINT (-74.15514244599996 40.63292595300004)
86416091,08/24/2012,00:32:00,BROOKLYN,,73,0,,,true,<18,M,BLACK,<18,M,BLACK,1006468.500000000000000,181086.609375000000000,40.663697966000029,-73.919915071999981,POINT (-73.91991507199998 40.66369796600003)
29059033,05/15/2007,22:11:00,MANHATTAN,,7,2,,MULTI DWELL - PUBLIC HOUS,false,25-44,M,WHITE HISPANIC,25-44,M,BLACK,990285.500000000000000,200467.046875000000000,40.716918630000066,-73.978229175999957,POINT (-73.97822917599996 40.716918630000066)
10904915,04/04/2006,19:15:00,BRONX,,41,0,,,false,45-64,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC,1013478.875000000000000,239277.531250000000000,40.823397009000075,-73.894393397999977,POINT (-73.89439339799998 40.823397009000075)
92431740,09/03/2013,23:50:00,BROOKLYN,,67,0,,,false,,,,18-24,F,BLACK,999809.312500000000000,172039.781250000000000,40.638880597000025,-73.943938909999986,POINT (-73.94393891 40.638880597000025)
83871104,03/25/2012,20:32:00,BROOKLYN,,60,0,,,false,,,,25-44,M,WHITE HISPANIC,984503.937500000000000,148779.890625000000000,40.575050605000058,-73.999087337999981,POINT (-73.99908733799998 40.57505060500006)
23749375,08/07/2006,22:06:00,BROOKLYN,,79,2,,MULTI DWELL - PUBLIC HOUS,false,18-24,M,BLACK,18-24,M,BLACK,999849.375000000000000,193275.859375000000000,40.697168825000062,-73.943745422999939,POINT (-73.94374542299994 40.69716882500006)
216692583,08/17/2020,04:10:00,MANHATTAN,,24,2,,MULTI DWELL - PUBLIC HOUS,false,18-24,M,BLACK,25-44,M,BLACK,991884.937500000000000,227971.656250000000000,40.792410562000043,-73.97242818899997,POINT (-73.97242818899997 40.79241056200004)
37695073,01/11/2008,19:03:00,BROOKLYN,,81,0,,,false,25-44,M,BLACK,<18,M,BLACK,1004426.062500000000000,187538.546875000000000,40.681411974000071,-73.927257701999963,POINT (-73.92725770199996 40.68141197400007)
228109390,05/12/2021,23:11:00,BROOKLYN,,83,0,,,true,25-44,M,BLACK,25-44,M,BLACK,1006489,190021,40.68822079700004,-73.91981169999997,POINT (-73.91981169999997 40.68822079700004)
26805787,02/10/2007,18:45:00,BROOKLYN,,71,0,,,false,UNKNOWN,M,UNKNOWN,25-44,M,BLACK,998296.312500000000000,182325.187500000000000,40.667114323000078,-73.949369054999977,POINT (-73.94936905499998 40.667114323000085)
83751047,03/19/2012,14:29:00,MANHATTAN,,26,0,,,false,18-24,M,BLACK,18-24,M,BLACK,997724.000000000000000,235685.000000000000000,40.813574602000074,-73.951325180999959,POINT (-73.95132518099996 40.813574602000074)
73037921,06/04/2010,03:40:00,BROOKLYN,,90,2,,MULTI DWELL - PUBLIC HOUS,false,,,,25-44,M,BLACK,1001438.187500000000000,194908.406250000000000,40.701646842000059,-73.93801152399999,POINT (-73.93801152399999 40.70164684200006)
54080623,11/16/2008,02:05:00,BRONX,,44,0,,MULTI DWELL - APT BUILD,true,18-24,M,WHITE HISPANIC,<18,M,BLACK,1009232.625000000000000,245585.500000000000000,40.840723594000053,-73.909712196999976,POINT (-73.90971219699999 40.84072359400005)
57938888,02/17/2009,18:30:00,MANHATTAN,,23,0,,TELECOMM. STORE,true,18-24,M,BLACK,18-24,M,BLACK,998958.687500000000000,227093.000000000000000,40.789989945000059,-73.946883561999982,POINT (-73.94688356199998 40.78998994500006)
79606253,07/02/2011,13:36:00,BROOKLYN,,73,0,,,true,,,,25-44,M,BLACK,1008384.250000000000000,179580.578125000000000,40.65955923000007,-73.913015163999944,POINT (-73.91301516399994 40.65955923000007)
63389656,07/04/2009,22:07:00,BROOKLYN,,73,0,,,true,25-44,M,BLACK,25-44,M,BLACK,1008996.250000000000000,186265.921875000000000,40.677907312000059,-73.910784812999964,POINT (-73.91078481299996 40.67790731200006)
24675455,10/06/2006,13:40:00,QUEENS,,113,0,,,false,18-24,M,BLACK,18-24,M,BLACK,1046071.000000000000000,190086.000000000000000,40.688211247000027,-73.777086107999935,POINT (-73.77708610799993 40.68821124700003)
47405920,06/21/2008,21:00:00,MANHATTAN,,33,0,,BEAUTY/NAIL SALON,false,18-24,M,BLACK HISPANIC,18-24,M,BLACK HISPANIC,1002656.375000000000000,246986.984375000000000,40.844586413000059,-73.933475446999978,POINT (-73.93347544699998 40.84458641300006)
62014857,05/22/2009,20:12:00,QUEENS,,103,0,,,false,,,,<18,M,BLACK,1049580.000000000000000,198217.000000000000000,40.710503662000065,-73.764354479999952,POINT (-73.76435447999995 40.710503662000065)
85518939,07/01/2012,01:30:00,BROOKLYN,,67,0,,,false,,,,25-44,M,BLACK,999481.000000000000000,171156.000000000000000,40.636455376000072,-73.945123862999935,POINT (-73.94512386299994 40.63645537600007)
238344522,12/27/2021,15:48:00,BROOKLYN,,73,0,,,true,,,,45-64,M,BLACK,1008795,178153,40.65563971300003,-73.91153990699996,POINT (-73.91153990699996 40.65563971300003)
71710225,03/11/2010,10:49:00,BROOKLYN,,75,0,,COMMERCIAL BLDG,true,,,,25-44,M,WHITE HISPANIC,1014671.000000000000000,186394.156250000000000,40.67824160300006,-73.890325312999948,POINT (-73.89032531299995 40.67824160300006)
83005768,02/05/2012,01:15:00,QUEENS,,113,0,,,true,18-24,M,BLACK,25-44,M,BLACK,1042405.000000000000000,185645.000000000000000,40.676046592000034,-73.790343314999973,POINT (-73.79034331499997 40.676046592000034)
66656614,10/10/2009,06:20:00,QUEENS,,104,0,,GROCERY/BODEGA,false,UNKNOWN,U,UNKNOWN,18-24,M,WHITE HISPANIC,1010718.000000000000000,195194.000000000000000,40.702407840000035,-73.904542388999971,POINT (-73.90454238899997 40.702407840000035)
66027258,09/22/2009,15:22:00,BRONX,,40,2,,MULTI DWELL - PUBLIC HOUS,false,25-44,M,BLACK,25-44,M,WHITE HISPANIC,1007037.312500000000000,235668.968750000000000,40.813511487000028,-73.917679909999947,POINT (-73.91767990999995 40.81351148700003)
75506782,11/10/2010,23:44:00,BROOKLYN,,73,0,,COMMERCIAL BLDG,true,25-44,M,BLACK,18-24,M,BLACK,1010273.562500000000000,183041.593750000000000,40.669053595000037,-73.906192222999948,POINT (-73.90619222299995 40.66905359500004)
